user_id,display_name,course_id,rate
19533,Nils M.,1016996,3.9
2324,Antonio Jose Felizardo,1035472,4.7
28909,Yaswanth Sri Seshagiri,866196,3.5
20388,PRAGATI,1312466,2.1
29398,Zizo,625204,4.6
5887,Dashiell,1974404,4.0
28845,Yanay,336172,4.6
4726,Charanpreet,384660,2.8
4664,Chameera,340844,4.9
22891,Rodrigo Jesus,937678,4.2
11454,Jaimus,625204,4.2
21432,Pukar,238934,3.8
3237,Banty,387820,4.7
13497,Jun Jie,762616,2.7
8601,Forcefina E.,466736,3.5
1603,Alys,874012,3.5
27802,Verushka,459948,4.2
607,Adri Praharja,950390,4.6
11271,JOHNSON,2892418,3.7
28890,Yashwin,60344,4.6
2773,Ashley L,1236568,4.1
14480,Korneliusz,765242,5.1
17585,Melynda,554014,4.2
10905,Indra Nath,1726122,4.6
10902,Indi,387536,4.5
20634,Patricia Michelle,59527,4.0
3043,Ayushree,951618,3.8
11519,James Lowell,2153774,3.6
3415,Bensterenson,781532,4.3
10060,Hardika,2786494,3.0
27936,Vig,722416,2.8
26182,Tadelech,1498158,4.5
8785,Frederika,1449352,3.8
7456,Elisabeth.Wiklund-Papadopulos,1793828,4.6
8278,Federico Ojeda,922484,3.6
18508,Muhammad Rafi,775550,4.3
18974,Namya,1466612,4.6
173,Aalap,308690,4.5
29517,aravind,356030,3.6
13943,Kastriot,671544,4.3
6743,Dorle,637932,2.9
27640,Vasilica,780078,5.0
7785,Erin M,1504862,4.4
9493,Glenis,1012424,4.2
2380,Anujit,872460,3.0
16676,Marcos J,2359992,4.5
18459,Muhammad Adib,473160,4.2
4544,Catherine Anne,139200,4.0
22892,Rodrigo Junio,1726420,2.7
19267,Nelleke,293170,4.2
7157,Eduan,1452908,5.1
6259,Destine,2128424,2.1
26529,Terence James,1255136,4.0
3228,Bandhavi,1007250,4.1
21366,Priscillia,914296,2.1
15866,Luyện,452208,4.4
25312,Social,196152,3.9
17014,Maruša,1091520,3.8
23013,Roktim,482564,2.1
21290,Pratheebhan,461160,4.3
2378,Anuhya,514092,5.1
16254,Maitreyi,1151632,4.0
1229,Alejandro Vázquez,802808,4.5
25614,Stefanescu,568610,3.6
24308,Selmi,1227634,4.1
13612,K.Sai,1452908,1.9
27718,Venkata Ashok Kumar,456460,3.7
13753,Kalva,764164,4.7
25603,Stasa,3612836,4.0
9402,Gilvan de Barros Coelho,328386,4.6
11930,Jejo,905228,1.4
12918,Joshan,521574,1.8
21187,Pradhumna,973762,3.8
29916,olawale,405282,2.5
21049,Pinakesh,636822,4.9
15893,Lyndia,1080376,3.9
26642,Tharunkumar,609956,2.7
963,Akhlaq,1532040,3.8
18908,Naghma,913448,4.5
7270,Edwardlauren,861624,4.9
23750,Sallyanne,554014,4.7
12228,Jihed,405926,4.5
14010,Kawika,867204,2.1
8358,Felizardo,1511170,3.7
7862,Esinwoke Daniel,118042,3.5
10400,Heydi,762616,3.9
6376,Diana Frances Joy R.,1065056,2.1
29581,chinmay,2120874,4.0
10234,Heddy,192004,2.1
27547,Valmiki,629302,4.5
25348,Somaia,131416,4.9
16364,Manica,613808,4.0
6954,Dymphna,509618,4.8
26940,To Phung,1388972,2.2
15014,Lee Wan,1091520,2.1
25592,Stanislavs,1326292,2.0
2143,Anidhya,950390,4.7
29165,Yuksel,1361790,2.1
20500,Palusko,851712,4.7
27132,Tryambak,133536,4.7
25907,Sureeporn,802366,3.8
417,Abrorjon,313360,2.9
5057,Christopher C.,1782908,4.4
12152,Jharna,1504862,3.4
7589,Emmah,851712,4.4
4682,Chandara,1277924,4.3
7652,Enise,1575836,4.5
2555,Arkean,2041178,2.5
9437,Giridhar Mogarala,364426,4.1
21322,Preeda,516446,4.3
22220,Raynell,1478856,2.4
20497,Pall,380872,2.3
16222,Maialen,937678,4.8
3477,Bethtenia,139200,4.8
8223,Fathul,552672,3.9
8853,G A,764164,3.0
6576,Dionne Noella,972974,3.5
19719,Noshin,24823,3.3
24902,Shouvanik,2253706,4.9
16333,Manana,1320362,4.7
9170,Gefen,922484,5.0
2564,Arlo F,1197206,1.8
6110,Defry,3501832,4.5
19940,Oj,293814,4.3
12370,Joel Low Kwok,560388,4.9
22582,Richard Anthony,1384448,3.6
9984,Hamidzain Zainal,41884,4.9
18466,Muhammad Arief,1197206,4.3
15515,Lucas Cafieiro Alves,591930,4.7
21282,Prateeksha,827464,3.6
6866,Dru Ann,1405438,4.7
27664,Vedavathi,339906,4.4
6020,Dawayne,2359992,4.7
15909,Lyuboslav,657932,5.0
22771,Roberto Luiz,1046722,3.9
21892,Rajnath,496924,2.1
1976,Andres Rogelio,2121018,4.1
20408,Pabel,1576854,3.5
21381,Priya Ranjan,2722434,4.7
16932,Mark O,1336872,3.6
23433,SEBASTIEN,567828,2.6
20268,Osner,1920686,2.1
17741,Midhu,1646886,2.1
23037,Rommel C.,361272,4.0
14066,Keivn,764164,4.6
29958,raghavendra,1690348,4.7
17494,Meghanath,354176,4.8
15397,Lokeshkumar,1271196,2.1
4445,Carlos Roberto Claramount,289230,2.8
25971,Suvin,857010,4.8
2277,Anthony Joseph,2562342,4.9
21089,Pluto,1543510,4.8
14081,Kelsy,70030,5.0
3642,Binwu,2776760,4.7
17996,Mnqobi,655608,3.1
23007,Rojalin,552672,4.2
6975,E.J.,793796,3.6
6282,Devlyn,1288044,3.1
892,Aislynn,874012,4.6
11830,Jeanelle,632734,2.1
2539,Aritra Ranjan,2657572,4.3
20544,Papitha,2196488,2.7
18800,NAGENDRA KUMAR,1122334,2.8
29870,mark owen,173548,3.1
20689,Paul O.,1522272,4.9
23576,Sachini,128082,1.9
3403,Benjamin T,903744,3.4
13756,Kalyan Srinivas,1298780,4.8
15803,Luiz Carlos Silva,820212,4.5
14054,Keily,1754098,4.0
29382,Zip,702694,4.5
5451,Cynthia Ann,934992,3.5
13408,Julia R,787618,2.1
20920,Peter James,3074134,5.0
6058,Debamalya,2787956,4.4
15391,Lois R,2004402,4.6
23680,Saigeetha,214008,2.9
19785,Nv,571876,4.0
27533,Valentinas,555100,2.1
15222,Lichaba,1286908,3.9
23187,Rozita,874012,2.1
9175,Geiner,700114,4.7
27358,Unnat,511934,3.4
26387,Tarn,685550,4.3
26353,Tapas Ranjan,629302,4.7
22211,Raymond C,405926,2.8
26641,Tharuka,1452908,4.7
21872,Rajesh C,2279412,4.4
27491,Vaios,619698,2.3
454,Acie,364426,3.6
5640,Danele,1264544,4.4
2579,Armie,1754098,3.8
17320,Mayengbam Sushil,892102,2.8
22488,Ri-Hani,543600,3.5
5834,Dao Anh,3452232,4.5
28188,Vm,405926,2.1
24034,Sar,1854668,4.5
6648,Do Duy,1201172,4.4
26207,Tahirah,1726122,2.0
763,Agung Sagitario,977438,2.1
29953,pratyush,524230,4.4
28827,Yamani,1151036,3.7
21383,Priyak,2144744,4.5
4267,Carin Camen - Author,461160,2.8
15070,Lenni,1316728,2.1
3011,Ayanlola Bayo,851712,5.0
10647,Hyacinthe,874012,4.6
23172,Rowaida,1643044,4.1
8944,Gabriel Lubiato,2327564,4.5
6695,Donavam,53600,4.4
22487,Rhyne,705264,3.3
29954,praveesh,187246,2.0
5197,Claudya,1164278,4.7
20017,Olivic,789146,3.6
15149,Leong Mei,2253870,4.8
28551,Wilhem,1978132,3.4
2443,Aquil,18237,3.5
5529,DEVENDRA,2089742,3.4
13793,Kanade Mayur,1565838,4.9
15272,Limon,706942,4.8
12534,Jonathan Andrew,1271196,4.4
19243,Neeyat,470424,3.7
13384,Jud,1041352,3.1
27350,Unicorn,1436092,4.8
24610,Shankar Rao,2600276,4.7
2898,Attain,2327156,5.0
8258,Fc,1547268,3.4
29593,cody,980770,3.7
22629,Rigoberto Alonso,357726,2.1
816,Ahmed Mohamed Nagib Mahmoud,1153034,2.1
7043,Edelmiro,15794,4.7
12473,John-Peter,1419186,3.9
19511,Nilabja,914296,2.7
16024,MF2019,2469516,4.5
1708,Amitkumar Ramashankar,914296,4.2
19904,Odirile,914296,4.3
22796,Robinette,1460800,2.1
23797,Samee,354176,3.0
23739,Salih İslam,2259120,3.5
1009,Akshay Seetaram,1426182,4.1
17114,Mateus Gonçalves,429364,4.4
18583,Muminjon,128946,5.0
23807,Samih,1668050,4.1
7307,Effrosyni,977438,3.9
20037,Olugbemi,625204,4.0
19672,Nonty,751710,3.0
2428,Apoorav,857010,4.5
10371,Herman Orlando Morales,1420028,2.1
14871,Laura Elena,1010580,2.9
6244,Deseree,258316,4.5
6871,Dua,764164,4.2
15458,Louise Anne,1336872,2.0
28598,William Rex,1025822,5.0
5114,Cihang,1213952,4.9
29299,Zarinah,614772,4.6
28877,Yasaswy,2645936,3.7
23099,Rooney,238934,4.6
28383,Wangda,689956,4.1
17106,Masudul,2125112,4.2
28962,Yeong Chun,1443424,3.4
19109,Natt,995016,4.3
10865,Ilo,751792,4.5
367,Abhishek Devanand,1352388,4.0
29666,firstName,629302,3.8
6082,Debra M,2134346,4.6
26286,Tamom,762616,3.8
25209,Siti Nur,1278112,4.3
12717,Jorge da conceicao Ferreira,851712,4.0
20198,Osadolor,846186,3.9
4682,Chandara,751710,4.6
26164,TSAI,1026604,4.9
23614,Safyan,864146,3.6
20976,Philane,1455016,3.9
16162,Magnus Stig Roger,378718,4.4
24187,Sayed Jawad,45229,3.0
23014,Rolan Prima,285638,2.1
18308,Moraima,754028,4.8
8215,Faruque,995660,4.3
1790,Anabell,627730,2.1
307,Abdullah Burak,903744,4.8
26642,Tharunkumar,2120874,4.6
20296,Ottó,486628,4.7
618,Adrian H.,1173854,4.4
6939,Dwarakanath,2013542,4.4
9987,Hammad Zahid,225796,4.5
13379,Jubaer,962108,3.4
21115,Ponnusamy,1289478,4.0
6817,Dr. Ali,1151036,4.4
18943,Najeem,1325716,3.9
20596,Parvez Sajjad,922484,2.1
433,Abylay,1778502,2.1
4496,Carol-Anne,293170,4.4
18588,Munawwar,736456,3.5
19725,Nourdine,470424,4.2
20110,Omo,864146,4.7
30112,thana,1641648,2.1
9072,Ganga Mahesh,1352468,3.7
5067,Christopher S.,131416,3.0
10272,Helmar,461160,3.5
27531,Valentin Tonev -,692188,4.5
29667,firstname,364426,4.2
3792,Boyu,756150,4.1
9212,George Ananth,642102,4.4
29362,Zia Ul,636822,4.0
8285,Feiran,1973756,4.2
6270,Devayani,1361790,2.1
34,ABEL,793796,4.1
13905,Karthik H,1328606,2.1
22277,Reethika,137144,4.4
18859,Nadal,1919064,3.8
29864,manisha,2542943,3.8
19450,Nicole Joy,1171110,4.0
18132,Mohammad reza,857010,4.6
4986,Choolwe,584648,4.2
10037,Hansini,888716,4.8
13552,Justin M.,1137208,4.9
3526,Bharani Kumar,1638006,4.6
9063,Ganesh Rao,2469516,4.0
19019,Narayana Prasad,3142166,4.6
25762,Suffyanhasan,354176,4.7
4276,Carl William,28903,3.6
8874,GAURANG,993480,2.9
14529,Krishnaji,1754098,4.0
20190,Orri,473160,4.6
4412,Carlos Jesus Delgado,2395488,2.5
182,Aaran,1122334,3.8
27061,Tralice,977438,4.1
2978,Aviran,403314,2.1
9042,Galla,827692,4.4
3740,Bolanle Hafiz,1253674,2.7
16276,Mako,1754098,2.1
24324,Senapathy,2153774,4.0
8479,Fery,2207270,4.5
26089,Syed Ziaul,405926,4.5
14276,Khudadad,632734,3.4
6221,Deontae,892806,4.6
22276,Reetam,1754098,4.9
6278,Devireddy,299398,2.5
29786,kavisha,655608,4.1
23592,Sadiq Mohamud,364426,4.6
19235,Neer,857010,4.7
15892,Lyndel,1918408,4.7
10989,Irfan Hussain,613808,4.1
2990,Awab,1356020,2.9
6365,Dhruvit,950390,4.0
20882,Penifana,802578,4.5
29189,Yurie,749542,4.4
4775,Charmine,988524,2.1
14093,Kemoy,1780698,2.1
17585,Melynda,266590,3.3
4256,Cao Minh,996228,4.6
26791,Thulile,1042110,4.7
17045,Mary R,848496,2.1
9706,Guilherme de Paula,749542,4.6
18281,Monita,736456,4.6
7582,Emir Deniz,473160,4.8
195,Aaron W,692956,2.5
7531,Elycia,1546424,4.4
21150,Poundra,1565838,4.0
8205,Farjad,24823,2.1
6626,Divyanka,354176,4.2
18913,Nahal,962108,4.1
9221,George L.,38034,4.8
7909,Ethar,973762,4.7
27570,Vando Miguel,1035000,3.7
19864,Obilisetty,352440,4.3
1990,Andrew O,382966,4.5
26891,Tina-Maria,1080376,4.3
20866,Peggy S,1540516,4.0
1106,Alberto Campos,1283984,4.5
16486,Mapule,793796,3.6
8228,Fatina,1048360,4.7
9199,Genki,959700,4.1
12382,Joen,857010,3.9
15439,Lorn,65330,2.1
27036,Toufiq,1555134,4.0
30044,shivlal,521574,4.6
25677,Stone888,1393266,4.0
28354,Walter T,2351336,4.4
19803,Nyikango,256758,4.8
13934,Kasidit,1310772,4.8
4777,Charnell,1668050,2.7
13999,Kavinkumar,922484,3.8
6040,De Jarous,1460764,2.6
13986,Kaung Htet,2776760,2.8
10196,Hayward,614640,2.9
18598,Muniesh,3582872,3.6
25213,Sityhilelo,720766,4.7
5812,Daniyah,934992,4.2
15907,Lysys,831116,4.3
450,Achutha,1326292,4.3
636,Adriana A.,1725350,5.0
16383,Manjima,1170144,4.7
16734,Margaret Lousie,1031706,4.9
26558,Tes,1137854,4.6
9467,Givaldo Francisco,1302896,4.8
14138,Kerly,614772,4.1
4199,Calvince,629302,2.0
29014,Yiro Yuzin Yi,1318112,3.0
25220,Siva Teja,857010,4.8
25804,Sula,133536,4.7
5287,Connie A,38282,2.1
14367,Kirsteen,328386,4.1
20118,Omotoyosi,1026604,4.4
20143,Onkar Vinod,2752048,2.1
15070,Lenni,2004402,4.2
8829,Fusun,1229218,4.4
25774,Suhas S,120600,2.1
19197,Ndd,1137208,4.4
24641,Sharath Babu,1197206,2.1
22859,Rodricks,281138,4.4
11643,Jasmit,852826,3.8
20017,Olivic,610740,3.4
11984,Jeremias Pak,1309202,2.6
17888,Minel,2577854,4.4
11684,Javier A.,762616,2.5
1805,Anand M.,2246852,2.9
3159,Badjam,764164,4.5
25235,Sivaprakash K  M,3142170,4.0
19456,Nicoly,749542,4.8
14846,Lasal,1565838,1.7
25678,Stoney,839136,3.9
2461,Aravindanath,917596,3.3
29783,karra,694982,3.8
5312,Corinn,62606,4.4
13658,Kabelo Donald,903378,4.9
25604,Staslker,1362070,4.9
5790,Danilo Augusto,1217894,4.4
27124,Truls,736456,3.9
27771,Venkatrao,903744,4.8
9179,Gelli,1270870,3.0
29351,Zhengqi,256758,4.0
29782,kannan,3033110,4.6
21615,Rabel,13034,3.3
2863,Atef A.,756150,4.3
19931,Ogunyemi,765242,4.7
28744,Xiaonan,765242,3.9
25310,Sobhana,187246,3.8
22009,Ramprasath,756634,3.4
5559,Daddy,637930,1.9
9968,Halil bin Abdul,24823,2.1
14606,Kumbirai Theotimus,1535678,4.3
6981,EC,1680998,2.2
9528,Godlove,1759114,2.1
21376,Prithwijit,1315262,4.0
2442,Aqua,875612,4.9
13725,Kalemba Mpiana-Kabeya Kabuya-Mutambayi Kevin,1187016,4.9
3688,Blanca Yolanda,1168544,2.1
25216,Siva Karthik,647428,4.3
5263,Coenraad,383576,3.8
18866,Nadica,987428,4.8
19505,Nikson,764164,3.9
3065,Azi,1676310,4.5
14161,Ketan Kishore,139166,4.2
13853,Karan Pratap,1720558,4.6
27136,Trần Vũ,806922,4.8
8155,Faizal Fachrozi,1793828,3.9
20927,Peter@cigliano.com,17349,4.5
29841,limbo,2281984,4.8
9215,George Caminha Maciel,435764,2.1
19824,OLGA,3142166,4.8
912,Ajay A,256758,3.2
19693,Norhayati,2279412,3.8
22133,Raul Andres Mejia,1265410,3.9
18729,Mwibutsa,1452908,4.2
7579,Emily M,985790,2.8
30397,廖若雅,1879018,4.4
19198,Ndeshimona,1098006,4.5
24254,Sebastjan,3611296,4.5
11970,Jens-Kristjan,762616,2.6
9406,Gim Bok Kennedy,662646,2.2
21149,Poulav,756150,4.2
26644,Thashan,362632,4.1
12060,Jesualdo,996228,2.1
18689,Mustafe,1262388,2.8
30488,조형호,551498,4.5
8875,GAURAVBILGI,533682,3.7
6872,Duaine,1337064,4.2
27407,Utibe,1331946,2.3
25939,Suryaprasad,1743420,4.6
6893,Duke Oskar,192004,4.4
3562,Bhoopendra,567828,2.1
11544,Jamillah,260284,3.6
5304,Copin Henri,3142166,4.4
8664,Francisco G.,1517800,4.3
23691,Saiprakash,130064,4.6
14092,Kemo,1878624,2.0
18304,Moorthi,1362070,2.8
16970,Marry,696616,3.8
9729,Guitar,313360,4.9
5914,David André,903744,3.9
11507,Jamen,2542519,4.5
17669,Michael ,16429,4.1
18251,Molina,673654,3.6
27951,Vijay K,950390,4.5
16758,Maria Criselda,74092,4.4
1744,Amy C,793796,4.5
16011,MD SADDAM,1743420,4.2
6694,Donatta J,468172,4.1
24327,Sengeziwe,635090,4.4
13967,Kathryn A,203732,4.5
14925,Layrouns,405926,3.4
6507,Diljeet,600402,3.9
7528,Elwyn,65330,2.8
11567,Janardhanan,1362070,3.5
6893,Duke Oskar,484606,4.0
13368,Juan-Pierre Henri,1362070,3.9
16095,Madani,11331,2.1
18162,Mohammed Moosa,1546884,4.2
2680,Arunadevi,354176,5.0
15724,Luis Fernando Ramirez,1170864,2.7
2459,Aravind S,1675864,4.5
10795,Ignacio Gonzalez,622414,2.3
18747,Myshawne,387820,2.9
8135,Fahad Ahmed,456460,3.6
13912,Karunakara Rao,666914,4.0
13869,Karen R.,1449746,2.3
3912,Brinn,444286,2.6
2591,Arnd,1495884,3.2
3700,Blendi,390866,4.5
15355,Liw,405282,4.3
6907,Duraiarasan,1352468,4.9
15187,Letsweletse,1353936,4.3
29526,arvind,1362052,3.8
16093,Madana,793796,4.6
6098,Deepansha,2776760,4.1
22253,Reazul,673654,2.1
10101,Harjot Singh,1286908,4.7
23386,S P Ragav,2041178,4.9
1513,Allan Bruno,1813098,4.9
588,Adnan Ahmed,20365,4.3
11515,James Jesse,246154,3.5
6810,Dr RaajShree,875612,4.7
18250,Molham,746014,4.8
5053,Christon,238934,3.3
18166,Mohammed Obaidullah,1039210,2.9
7910,Ethel Amarachi,2108272,2.1
4677,Chanchareek,380872,2.0
10856,Iliuta,1538964,3.5
17948,Misato,1731774,5.1
23460,SHIVANI,74092,3.7
23517,SURVESH,1337206,2.9
29367,Ziaur,433798,2.1
3059,Azatui,336172,3.8
21021,Phương,473548,1.5
1604,Alyssa Mae,536482,3.9
2862,Ateed,1241098,4.1
26462,Teasha,720766,3.3
26418,Tattwa Darshi,513244,4.4
27681,Veerakumar,354176,3.4
21592,RP,60346,3.6
5121,Cindie,1046722,4.9
29514,anuj,740562,1.8
3528,Bharata Vidya,374222,3.7
10758,Idahosa,477888,4.0
7927,Eugene A.,753174,3.4
11372,Jadhav,663288,4.1
4064,Burehan,356030,2.0
16730,Margani Sai Rama,256758,4.5
24131,Satrajit,1241098,2.1
1579,Aluwani,625204,4.2
518,Adeoyo oluwasegun,384496,4.8
17836,Mikias,1166306,4.4
26948,Toda,756150,4.7
10263,Helen M,942320,3.1
16154,Magendira,600402,4.8
20469,Padmanathan,2196488,4.0
9440,Girik,822444,1.7
25058,Sig,950390,2.1
6336,Dhareppa,1594488,3.6
19913,Ofure,1362070,4.4
4598,Celson,1387804,4.3
10056,Hapy,1132057,4.6
10007,Hanindito Haidar,958668,5.0
19509,Nilabh,95246,5.0
21618,Rabii,2196488,4.8
1482,Alioune Badara,1952540,2.2
16266,Makaya,1239512,4.2
11634,Jashwant,629302,3.9
18751,Myuna789,1259060,4.7
10006,Hanifah Binte Abdul Latiff,510548,3.1
30108,tarek,802794,2.1
24226,Sean E,2642574,2.3
30000,sanal,354176,4.4
17841,Mikk,1787702,3.9
18946,Najmeh,748852,1.9
22237,Raúl Alberto,473160,4.8
22128,Ratri,806710,2.6
16,A P,848496,4.2
26734,Thieu-Linh,1496440,4.0
18042,Mohamed Abdalla,370474,4.1
28679,Wondwosen,128946,3.1
5317,Cornel Ilie,793796,1.7
13700,Kaili,59527,4.4
25037,Sidharath,2279412,4.3
19299,Neon,2259120,4.1
29592,coding,1436332,2.4
26642,Tharunkumar,1565838,4.7
15628,Ludek,3142166,1.8
24176,Sawankumar,1313502,4.9
6821,Dr. C.,1333640,2.1
12154,Jhefferson,62768,3.8
17377,Md Ekramul,936952,2.1
13829,Kanithi,866196,3.6
9552,Golu,857010,4.5
23701,Saiyyam,791690,4.9
12606,Jordan J,625204,4.6
5505,D.M.,424864,2.3
2404,Anuvrat,826870,3.0
16459,Manuel Lopez,1444056,2.6
9541,Gojko,466296,3.5
6195,Denise Jane,246154,5.0
419,Abs,1623098,4.3
29334,Zerell,258316,3.7
14688,LARIE,438552,4.2
25239,Sivasamy,1443424,3.9
24064,Saravanasundar,705264,4.7
3364,Bektas,2401332,2.9
17526,Mehrin,968750,2.2
28720,Xeniya,1668050,2.1
25815,Sumangala,826870,4.0
16294,Malindu,1157688,4.5
29963,raman,694982,3.9
19853,Obasi,1565838,4.9
23032,Romik,794572,4.9
6613,Divik,1219332,4.3
29753,jones,636806,2.8
24276,Sefendy,1010586,4.4
10888,Imthiyas,802576,2.1
13597,K Bhimeswara,1754098,2.7
21538,RADHA,2604078,3.7
16189,Mahendrakumar,1362052,4.6
25305,Snorre Emil,1047436,2.6
30309,ענבר ברבי,3227583,3.5
16161,Magne,2259120,4.3
29459,Zygimantas,1320362,4.1
5090,Chukwuka John,170840,4.6
19376,Nguyen Thu,536482,2.1
26516,Teo Siew Tin,969148,4.3
977,Akindeji,851712,2.0
30186,yanay,1832808,2.9
393,Abitha,693700,5.0
20282,Oteng,1864390,3.7
28045,Vinicius de Lima,3448142,4.0
16794,Maria Pilar,1361790,3.9
30472,顏佑軒,2196488,4.7
16682,Marcos Paulo Cardoso Soares,2365628,4.0
20896,Perla A,1919728,4.9
28787,YUP,903744,3.9
26526,Terance,1289478,4.7
24718,Sheeza,917596,5.0
2982,Aviya,922484,4.0
22296,Reinald,1754098,2.8
22097,Rashidah Binte Yusoff,1350272,3.6
14668,Kyrian,1198640,4.3
10709,IW,1361790,4.2
28106,Vishnu G,450394,5.0
14351,Kippi,1575278,5.0
28055,Vinu V,1197206,4.3
22475,Rheba,526104,2.1
285,Abdul Rehman A,446134,4.2
18734,Mychelle,214008,4.9
2754,Ashick,2196488,4.5
16380,Manjeel,1673166,4.8
5682,Daniel Ernesto Cruz,666914,3.2
11516,James John,1042110,4.7
6646,Dn,736456,4.8
25185,Sirena,1575836,4.7
29174,Yun Yu Christopher,1202988,3.0
18378,Moyra,796124,2.5
29061,Yolanda Yonah,796290,3.8
27212,Twila,1918408,4.7
20613,PatBre,818990,4.9
14556,Kristoforus Satya,1235430,2.4
21315,Pravish,1898178,4.3
3095,B Rama,516446,4.6
2505,Ariany,806922,4.7
28850,Yanislav,459948,3.3
18483,Muhammad Fikri,971154,3.0
11217,J L,655940,3.4
12220,Jidapa,1271196,4.8
1441,Ali H,1178124,2.2
16025,MGL,637930,4.6
8590,Folayemi,637930,4.9
2519,Arild,826876,4.5
10032,HansEv,622414,4.9
20140,Onix,266590,3.9
27757,Venkatamahesh Babu,1340842,3.3
9644,Growvy,1878624,4.6
29939,phillip,836874,4.1
740,Agassi,1360446,4.7
20168,Orfeas,473548,3.2
2893,Atreyi,1731900,3.6
3915,Britnee,300316,4.0
23463,SHP,470424,3.7
963,Akhlaq,1361790,4.8
25278,Slow,2293851,3.7
24201,Scarleth,2103006,4.2
20196,Os,2469516,3.1
4823,Chenchen,657932,2.1
14075,Kelly D,795624,5.0
22641,Riky,959700,4.1
27681,Veerakumar,1075642,4.4
7467,Elix,1754098,2.1
30184,yadam,1047846,4.4
4773,Charlène,2320056,4.5
6201,Denna,1419490,4.4
19033,Naresh Babu,1793828,3.7
12606,Jordan J,969148,3.6
8135,Fahad Ahmed,684272,2.0
18788,N Balakrishnan,484114,4.1
3178,Bakhtawar,567828,4.4
22022,Rana Pratap,802366,4.8
12471,John-Mark,214008,3.4
9224,George Muliro,1155820,2.6
22944,Roe,1137048,2.0
29926,oussama,1178124,3.7
11042,Ishaku,815236,2.5
19366,Nguyen Phu,692188,2.1
26085,Syed Umair,742114,4.0
20067,Omaima,962108,2.1
791,Ahmad M,364426,2.1
17034,Mary Frances,1612904,4.9
17558,Melinda C,3612968,3.8
24767,Sherief,1016734,3.0
19352,Ngoe Royce,1653432,2.4
2437,Apsara,1008166,2.1
5438,Cully,1352388,4.7
21133,Poras,533682,4.2
23507,SUBHOJIT,1058614,3.9
14657,Kyaw Moe,762768,2.7
21651,Radina,749542,2.1
3177,Bajrang,1565838,4.8
3667,Bismita,551498,4.9
19840,Oak,496050,4.8
9619,Grega,1046722,4.1
20552,Paramjeet Singh,1362070,3.5
4293,Carlo Vincie,482564,4.5
25169,Sinéad,1405438,4.1
14004,Kavyashri,594360,3.9
28628,Wilner,826870,4.4
12330,Joao Thiago,1151632,4.6
19155,Nawaraj,271228,5.0
409,Abraham Louis,1747782,4.7
26958,Toh Ho Bee,466736,4.6
28424,Wei Jie,129118,3.3
16302,Mallela,647428,2.1
15320,Lira,964680,3.3
18787,Məhəmməd,2265622,4.4
11763,Jaylene,450394,5.0
21117,Pooja Verma,1273136,3.8
10110,Harmeet Singh,1036342,3.7
30341,伊平,798580,4.0
23176,Roxie M.,1731900,4.0
21482,Qanit,821726,4.6
17321,Mayi,1673154,3.5
4149,CV,864146,4.6
3902,Brigham,848664,4.4
13923,Kasaye,383576,2.3
19335,Nextcore Consulting SC,977360,1.7
5323,Corrinne,764686,4.5
27131,Try,705264,3.2
27327,Umadatt,1453872,3.4
3597,Bidyashree,964680,2.1
18107,Mohammad N.,249130,4.9
1420,Alfredo Rafael,289230,3.1
23949,Sangyoon,851712,4.5
25029,Siddhanta,719002,4.8
25340,Solomon Kasyoki,903744,3.9
29533,axel,403314,4.6
6218,Deogracious,470424,4.0
9066,Ganesh Shivaji,793796,4.1
5499,D. Deryl,470288,3.8
25259,Sizenando,1630412,2.7
27030,Torsum,903744,2.6
7644,Engku,662354,2.1
14600,Kulvinder,2749676,1.7
18499,Muhammad Majid,705264,4.7
25019,Sibusiso Samuel,1070530,4.1
23276,Rupak Kumar,958532,3.9
10397,Hetty,720766,3.4
17724,Michele A,258316,4.9
9094,Garnik,980086,4.0
10943,Innes,3997928,4.6
18341,Mosimanegape,2196488,3.3
19450,Nicole Joy,634278,4.9
24661,Sharnel,1122362,4.9
3929,Bruce E.,384496,1.7
21016,Phylicia,571876,2.7
7078,Edgar Martin,970600,2.5
1639,Amaniyazov,516446,4.8
7646,Engr. Noime C.,505136,5.0
7029,Ebtihal,171838,2.1
11662,Jason Paul,76838,1.4
20057,Oluwasola,1918248,4.2
14118,Kenneth Alberto,433798,4.2
13129,Joumana,364426,3.5
7804,Ermundo,1414996,3.6
22625,Rifki,874012,3.9
1461,Alicia Nannette,1606056,3.9
30177,wisdom,707962,4.9
21154,Pr,1332278,4.3
4926,Chinemerem,671544,5.0
5347,Creffe,563478,2.0
4780,Charuhas,1850902,2.8
25682,Strauss,180806,3.9
13563,Jyothi Lakshmi,3827154,4.1
363,Abhishake,892806,4.8
28008,Vinay Ashok,1027180,2.0
13709,Kajabahu,866196,4.0
29943,prabhakar,3604434,3.1
22276,Reetam,1453872,4.0
5569,Dahir Abukar,403314,4.0
7136,Edon,851712,5.0
10067,Hareshwar,467382,3.8
18584,Mun,1208634,1.9
23705,Sajina,187246,4.3
12911,Joseph V.,1091520,2.7
4937,Chinnapa,946742,4.7
21749,Rafael Ángel,461160,4.8
2675,Arun M,673654,2.1
20559,Pardha Shaker,551498,3.7
24744,Shellee,516446,2.1
8222,Fathia,225796,2.1
26617,Thanga,382002,4.6
30062,solomon,637930,3.1
16847,Marie-Christine,2447384,3.5
